,name,count,skills
44,facebook,408,webmasters
46,website design,403,webmasters
49,ranking,378,webmasters
50,blog,376,webmasters
51,server,375,webmasters
53,google adwords,366,webmasters
54,ecommerce,359,webmasters
56,spam,339,webmasters
57,security certificate,329,webmasters
58,mobile,325,webmasters
59,pagerank,319,webmasters
60,cms,317,webmasters
61,godaddy,305,webmasters
62,xml sitemap,300,webmasters
63,ip address,294,webmasters
64,meta tags,292,webmasters
65,legal,291,webmasters
66,tracking,287,webmasters
67,content,285,webmasters
69,rich snippets,272,webmasters
70,traffic,271,webmasters
71,search,270,webmasters
72,looking for a script,267,webmasters
73,cache,263,webmasters
74,mediawiki,262,webmasters
76,page speed,256,webmasters
77,local seo,255,webmasters
78,webserver,249,webmasters
79,microdata,246,webmasters
80,multiple domains,237,webmasters
81,title,233,webmasters
82,cdn,232,webmasters
83,multilingual,231,webmasters
85,structured data,228,webmasters
86,domain registrar,224,webmasters
87,internationalization,223,webmasters
90,top level domains,210,webmasters
92,google ranking,203,webmasters
93,browsers,199,webmasters
94,shared hosting,192,webmasters
96,blogger,188,webmasters
97,copyright,187,webmasters
99,cloudflare,183,webmasters
0,unity,12979,gamedev
6,xna,3074,gamedev
7,libgdx,2250,gamedev
8,collision detection,2242,gamedev
9,android,2201,gamedev
10,physics,2051,gamedev
12,mathematics,1703,gamedev
13,shaders,1700,gamedev
14,game design,1517,gamedev
15,textures,1393,gamedev
17,animation,1313,gamedev
18,architecture,1273,gamedev
19,rendering,1128,gamedev
20,camera,1057,gamedev
21,algorithm,1041,gamedev
22,sprites,1024,gamedev
23,directx,1013,gamedev
24,rotation,971,gamedev
25,graphics,971,gamedev
26,movement,883,gamedev
27,glsl,863,gamedev
30,multiplayer,772,gamedev
31,monogame,756,gamedev
32,ai,746,gamedev
35,ios,676,gamedev
37,procedural generation,651,gamedev
38,vector,651,gamedev
39,path finding,650,gamedev
40,game mechanics,649,gamedev
41,gui,636,gamedev
42,lighting,634,gamedev
43,tilemap,622,gamedev
44,hlsl,582,gamedev
46,software engineering,561,gamedev
47,matrix,538,gamedev
48,tiles,529,gamedev
50,input,500,gamedev
52,opengl es,473,gamedev
53,blender,469,gamedev
54,lwjgl,467,gamedev
55,geometry,435,gamedev
56,game loop,427,gamedev
57,game maker,421,gamedev
58,transformation,415,gamedev
59,sdl,407,gamedev
60,models,400,gamedev
61,optimization,399,gamedev
62,maps,395,gamedev
63,entity system,393,gamedev
64,terrain,393,gamedev
66,platformer,367,gamedev
67,graphics programming,367,gamedev
68,html canvas,364,gamedev
69,raycasting,356,gamedev
70,flash,355,gamedev
71,collision resolution,354,gamedev
73,pygame,352,gamedev
74,iphone,351,gamedev
75,sfml,341,gamedev
76,unityscript,336,gamedev
77,mmo,332,gamedev
78,client server,329,gamedev
80,isometric,329,gamedev
81,rpg,327,gamedev
83,quaternion,317,gamedev
84,assets,313,gamedev
86,coordinates,307,gamedev
87,unreal,298,gamedev
88,design patterns,297,gamedev
92,component based,282,gamedev
94,voxels,275,gamedev
95,data structure,274,gamedev
97,fragment shader,273,gamedev
98,random,261,gamedev
0,r,23834,stats
1,regression,22563,stats
3,time series,11406,stats
4,probability,9326,stats
5,hypothesis testing,7727,stats
6,distributions,7464,stats
7,self study,6918,stats
8,neural networks,6190,stats
9,logistic,6148,stats
10,bayesian,6115,stats
11,mathematical statistics,5797,stats
12,classification,5592,stats
13,correlation,5093,stats
14,statistical significance,5039,stats
15,normal distribution,4677,stats
16,mixed model,4394,stats
17,multiple regression,4376,stats
18,anova,4314,stats
19,clustering,3528,stats
20,confidence interval,3497,stats
21,generalized linear model,3467,stats
23,variance,3228,stats
24,forecasting,3108,stats
25,categorical data,2930,stats
26,pca,2857,stats
27,cross validation,2850,stats
28,t test,2798,stats
29,estimation,2712,stats
31,maximum likelihood,2555,stats
32,sampling,2535,stats
34,chi squared,2368,stats
35,arima,2341,stats
36,predictive models,2234,stats
37,mean,2205,stats
39,modeling,2182,stats
40,survival,2144,stats
41,p value,2124,stats
42,repeated measures,2109,stats
43,inference,2093,stats
44,multivariate analysis,2092,stats
45,least squares,2082,stats
46,svm,2066,stats
47,references,2033,stats
48,random forest,2005,stats
49,feature selection,1993,stats
50,data transformation,1985,stats
52,econometrics,1910,stats
53,interaction,1908,stats
54,linear model,1860,stats
55,binomial,1848,stats
56,conditional probability,1824,stats
57,random variable,1819,stats
58,interpretation,1798,stats
59,spss,1753,stats
60,panel data,1750,stats
61,nonparametric,1701,stats
62,prediction,1692,stats
63,model selection,1640,stats
64,expected value,1629,stats
65,dataset,1622,stats
66,standard deviation,1614,stats
68,regression coefficients,1519,stats
69,poisson distribution,1513,stats
70,sample size,1460,stats
71,experiment design,1457,stats
72,descriptive statistics,1437,stats
73,multiple comparisons,1432,stats
74,simulation,1425,stats
75,scikit learn,1422,stats
76,multilevel analysis,1387,stats
77,autocorrelation,1366,stats
78,covariance,1358,stats
80,terminology,1330,stats
81,residuals,1317,stats
82,stata,1292,stats
83,mcmc,1285,stats
84,missing data,1261,stats
85,conv neural network,1259,stats
86,standard error,1251,stats
89,lasso,1152,stats
90,model,1151,stats
91,random effects model,1125,stats
92,stochastic processes,1101,stats
93,outliers,1091,stats
94,binary data,1070,stats
95,cart,1065,stats
96,independence,1062,stats
97,monte carlo,1057,stats
98,cox model,1055,stats
99,stationarity,1049,stats
0,real analysis,114400,math
1,calculus,108788,math
2,linear algebra,101465,math
4,abstract algebra,69367,math
5,integration,58058,math
6,sequences and series,52858,math
7,combinatorics,46059,math
8,general topology,45147,math
9,matrices,44777,math
10,complex analysis,41254,math
11,functional analysis,39644,math
12,group theory,39476,math
14,algebra precalculus,38565,math
15,ordinary differential equations,35622,math
16,number theory,34704,math
17,limits,34610,math
18,probability theory,33252,math
19,analysis,32968,math
20,elementary number theory,30844,math
21,measure theory,29679,math
22,statistics,29156,math
23,multivariable calculus,28055,math
24,functions,26896,math
25,discrete mathematics,26709,math
26,derivatives,25700,math
27,differential geometry,24326,math
28,trigonometry,24174,math
29,elementary set theory,23437,math
30,inequality,23395,math
31,proof verification,23355,math
32,algebraic geometry,22039,math
33,probability distributions,21874,math
34,logic,21674,math
35,polynomials,21302,math
36,graph theory,19078,math
37,convergence divergence,17685,math
38,partial differential equations,17279,math
39,ring theory,17205,math
41,reference request,16791,math
42,algebraic topology,16247,math
43,definite integrals,15933,math
44,complex numbers,15339,math
45,vector spaces,14468,math
46,summation,13933,math
47,continuity,13110,math
48,commutative algebra,12995,math
49,proof writing,12569,math
50,metric spaces,12479,math
52,numerical methods,11335,math
53,eigenvalues eigenvectors,11230,math
54,category theory,10851,math
55,field theory,10514,math
56,prime numbers,10399,math
57,permutations,10216,math
58,soft question,10195,math
59,notation,10141,math
60,vectors,9710,math
61,finite groups,9681,math
62,algorithms,9512,math
63,modular arithmetic,9123,math
64,random variables,9027,math
65,linear transformations,8481,math
66,fourier analysis,8371,math
67,induction,8258,math
68,logarithms,8137,math
69,proof explanation,8056,math
70,operator theory,7729,math
71,modules,7564,math
72,set theory,7535,math
73,solution verification,7335,math
74,asymptotics,7298,math
75,recurrence relations,7253,math
76,convex analysis,7239,math
77,representation theory,7094,math
79,power series,6742,math
80,contest math,6720,math
81,taylor expansion,6630,math
82,manifolds,6626,math
83,euclidean geometry,6567,math
84,systems of equations,6430,math
85,exponential function,6338,math
86,galois theory,6271,math
87,combinations,6179,math
88,hilbert spaces,6141,math
89,improper integrals,6123,math
90,definition,6039,math
91,binomial coefficients,6011,math
92,algebraic number theory,5928,math
93,lebesgue integral,5743,math
95,differential topology,5666,math
96,lebesgue measure,5638,math
97,lie groups,5592,math
98,convex optimization,5592,math
99,riemannian geometry,5559,math
0,qgis,29993,gis
1,arcgis desktop,19314,gis
2,arcpy,9251,gis
5,raster,7601,gis
6,coordinate system,6498,gis
7,arcmap,5952,gis
8,pyqgis,5431,gis
9,geoserver,4880,gis
10,gdal,4759,gis
11,shapefile,4612,gis
14,leaflet,3365,gis
17,polygon,3268,gis
22,openlayers,2905,gis
23,openstreetmap,2753,gis
24,google earth engine,2675,gis
25,arcgis server,2632,gis
26,arcobjects,2428,gis
27,qgis plugins,2359,gis
28,geojson,2063,gis
29,modelbuilder,2004,gis
30,arcgis javascript api,1965,gis
31,grass,1950,gis
32,wms,1904,gis
33,field calculator,1864,gis
34,labeling,1795,gis
36,point,1672,gis
37,layers,1671,gis
38,symbology,1646,gis
39,dem,1611,gis
40,geotiff tiff,1602,gis
41,data,1580,gis
42,attribute table,1543,gis
43,arcgis pro,1532,gis
45,line,1437,gis
47,carto,1432,gis
48,spatial analyst,1404,gis
49,enterprise geodatabase,1333,gis
52,google maps,1294,gis
53,distance,1268,gis
54,fields attributes,1239,gis
56,export,1222,gis
57,arcgis online,1206,gis
58,convert,1193,gis
59,gps,1133,gis
60,qgis processing,1129,gis
61,wfs,1122,gis
62,buffer,1100,gis
63,kml,1087,gis
65,remote sensing,1056,gis
66,clip,1055,gis
67,geoprocessing,1032,gis
68,style,1031,gis
69,editing,1009,gis
70,csv,998,gis
71,print composer,993,gis
72,web mapping,974,gis
73,raster calculator,937,gis
74,merge,924,gis
75,ogr,924,gis
76,cursor,891,gis
78,intersection,872,gis
79,file geodatabase,872,gis
81,cartography,844,gis
82,georeferencing,840,gis
83,attribute joins,812,gis
85,pgrouting,800,gis
86,geocoding,796,gis
87,mapinfo,790,gis
90,mapserver,752,gis
91,geopandas,747,gis
92,software recommendations,745,gis
93,latitude longitude,744,gis
94,interpolation,732,gis
95,lidar,732,gis
96,error,732,gis
98,spatial join,708,gis
99,legend,702,gis
0,tikz pgf,27058,tex
1,tables,13790,tex
2,beamer,9245,tex
3,pgfplots,7909,tex
4,math mode,7884,tex
5,biblatex,7176,tex
7,macros,6627,tex
8,spacing,6596,tex
10,table of contents,5764,tex
11,bibliographies,5685,tex
12,floats,5100,tex
13,bibtex,5008,tex
14,equations,4768,tex
15,horizontal alignment,4719,tex
16,sectioning,4615,tex
17,xetex,4518,tex
18,errors,4469,tex
19,pdftex,4344,tex
20,formatting,4341,tex
21,hyperref,3920,tex
22,cross referencing,3657,tex
23,symbols,3570,tex
24,header footer,3407,tex
25,color,3399,tex
26,vertical alignment,3091,tex
27,numbering,3072,tex
28,captions,3056,tex
29,align,3054,tex
30,listings,3010,tex
31,luatex,2968,tex
32,citing,2833,tex
33,amsmath,2705,tex
34,packages,2696,tex
35,lyx,2672,tex
36,lists,2500,tex
37,environments,2482,tex
38,positioning,2454,tex
39,diagrams,2415,tex
40,line breaking,2386,tex
41,footnotes,2337,tex
42,margins,2208,tex
44,miktex,2141,tex
45,longtable,1936,tex
46,page breaking,1915,tex
47,enumerate,1901,tex
48,koma script,1883,tex
49,chapters,1866,tex
50,natbib,1862,tex
51,memoir,1861,tex
52,titles,1854,tex
53,pstricks,1786,tex
54,fontspec,1770,tex
55,indentation,1739,tex
56,texlive,1729,tex
57,compiling,1704,tex
58,tabularx,1672,tex
59,subfloats,1625,tex
60,fontsize,1613,tex
62,tex core,1575,tex
63,texstudio,1563,tex
64,page numbering,1551,tex
65,conditionals,1509,tex
66,context,1504,tex
67,glossaries,1498,tex
68,tcolorbox,1468,tex
69,fancyhdr,1460,tex
70,biber,1455,tex
71,itemize,1405,tex
72,tikz styles,1383,tex
73,boxes,1379,tex
74,theorems,1379,tex
75,texmaker,1358,tex
76,installing,1354,tex
77,arrows,1345,tex
78,tikz arrows,1328,tex
79,minipage,1326,tex
80,babel,1276,tex
81,labels,1270,tex
82,nodes,1242,tex
83,siunitx,1215,tex
84,templates,1174,tex
85,indexing,1173,tex
86,titlesec,1171,tex
87,counters,1168,tex
88,two column,1166,tex
89,unicode,1098,tex
90,paragraphs,1086,tex
91,moderncv,1049,tex
92,pgfplotstable,984,tex
93,line spacing,971,tex
94,multicol,964,tex
95,tikz trees,956,tex
96,document classes,942,tex
97,enumitem,942,tex
98,verbatim,939,tex
99,punctuation,938,tex
6,dual boot,15646,askubuntu
9,apt,14110,askubuntu
12,wireless,11758,askubuntu
14,nvidia,10122,askubuntu
17,gnome,9159,askubuntu
18,package management,8637,askubuntu
19,system installation,8424,askubuntu
20,upgrade,7994,askubuntu
21,software installation,7948,askubuntu
23,sound,7612,askubuntu
25,kernel,6594,askubuntu
28,scripts,5777,askubuntu
30,updates,5754,askubuntu
36,xubuntu,4788,askubuntu
37,kubuntu,4682,askubuntu
39,uefi,4547,askubuntu
40,lubuntu,4492,askubuntu
44,shortcut keys,4058,askubuntu
45,login,3963,askubuntu
47,xorg,3889,askubuntu
49,nautilus,3853,askubuntu
51,wine,3536,askubuntu
53,network manager,3444,askubuntu
54,dpkg,3435,askubuntu
56,suspend,3100,askubuntu
58,bluetooth,3058,askubuntu
61,software recommendation,2969,askubuntu
62,pulseaudio,2926,askubuntu
66,dell,2818,askubuntu
67,touchpad,2750,askubuntu
70,software center,2602,askubuntu
72,live usb,2516,askubuntu
73,kde,2501,askubuntu
74,files,2477,askubuntu
75,sudo,2469,askubuntu
77,ubuntu touch,2466,askubuntu
78,filesystem,2403,askubuntu
79,dependencies,2393,askubuntu
80,password,2361,askubuntu
82,launcher,2324,askubuntu
83,icons,2311,askubuntu
84,power management,2304,askubuntu
86,ati,2247,askubuntu
87,themes,2244,askubuntu
94,gnome terminal,2102,askubuntu
95,uninstall,2092,askubuntu
96,shutdown,2074,askubuntu
97,lenovo,2073,askubuntu
99,alsa,2033,askubuntu
0,united states,11541,money
1,taxes,4523,money
2,stocks,3093,money
3,income tax,2813,money
4,investing,2754,money
5,united kingdom,1738,money
6,credit card,1481,money
7,mortgage,1381,money
8,canada,1297,money
9,india,1272,money
10,loans,975,money
11,real estate,967,money
13,banking,910,money
14,options,888,money
15,tax deduction,855,money
16,trading,849,money
17,credit score,782,money
18,stock markets,735,money
19,etf,730,money
20,ira,662,money
21,savings,648,money
22,mutual funds,604,money
23,bonds,603,money
24,roth ira,578,money
25,retirement,575,money
26,irs,574,money
27,capital gains tax,574,money
28,financial literacy,569,money
29,bank account,555,money
30,stock analysis,505,money
31,foreign exchange,504,money
32,interest rate,482,money
33,car,467,money
34,dividends,467,money
35,credit,460,money
36,calculation,451,money
37,non resident,451,money
38,scams,450,money
39,debt,435,money
40,small business,433,money
41,interest,406,money
42,insurance,404,money
43,stock exchanges,401,money
44,accounting,391,money
45,money transfer,389,money
46,rental property,386,money
47,index fund,385,money
48,student loan,380,money
49,limited liability company,360,money
50,health insurance,355,money
51,check,338,money
52,currency,337,money
53,shares,337,money
54,investment strategies,329,money
55,starting out investing,326,money
56,self employment,326,money
57,international,324,money
58,fees,319,money
59,international transfer,318,money
60,hsa,316,money
61,australia,315,money
62,california,308,money
64,first time home buyer,303,money
65,state income tax,301,money
66,income,293,money
67,stock valuation,280,money
68,fraud,275,money
69,gnucash,246,money
70,credit report,246,money
71,capital gain,244,money
72,retirement plan,238,money
73,germany,235,money
74,risk,230,money
75,futures,226,money
76,gift tax,224,money
77,debit card,222,money
78,home ownership,219,money
79,credit history,218,money
80,home loan,213,money
81,rate of return,213,money
82,call options,207,money
83,budget,205,money
84,pension,204,money
85,brokerage,203,money
86,auto loan,203,money
87,shorting securities,200,money
88,portfolio,200,money
89,rent,200,money
90,salary,195,money
91,european union,194,money
92,online banking,193,money
93,inflation,191,money
94,refinance,191,money
95,paypal,186,money
96,social security,179,money
97,contribution,178,money
98,law,171,money
99,debt reduction,170,money
0,usability,3271,ux
2,forms,2598,ux
3,gui design,2539,ux
6,user behavior,1545,ux
7,navigation,1513,ux
8,buttons,1304,ux
9,user expectation,1227,ux
10,web app,1039,ux
12,layout,834,ux
15,user research,759,ux
16,design,746,ux
21,mobile application,694,ux
22,accessibility,663,ux
23,interface,634,ux
24,usability testing,632,ux
25,menu,588,ux
27,input fields,562,ux
29,info visualisation,533,ux
30,filter,517,ux
31,e commerce,516,ux
32,information architecture,479,ux
34,responsive design,420,ux
36,ux field,387,ux
37,mobile web,374,ux
38,registration,373,ux
39,users,363,ux
40,web,360,ux
41,checkboxes,357,ux
43,user centered design,349,ux
45,desktop application,342,ux
46,dropdown,342,ux
47,selection,339,ux
48,scrolling,329,ux
49,data tables,328,ux
50,tabs,327,ux
52,notification,321,ux
53,hyperlinks,321,ux
55,text,311,ux
56,research,304,ux
57,error message,299,ux
58,controls,297,ux
59,validation,294,ux
60,guidelines,293,ux
61,touch screen,290,ux
62,ux designer,282,ux
63,grid,277,ux
64,physical,276,ux
65,copywriting,275,ux
67,feedback,268,ux
68,multi selection,267,ux
69,image,258,ux
70,popup,248,ux
73,search results,230,ux
75,color scheme,224,ux
76,modal windows,221,ux
77,dates,218,ux
78,readability,213,ux
79,language,208,ux
80,charts,207,ux
81,radio buttons,206,ux
82,psychology,204,ux
84,best practice,203,ux
85,hierarchy,202,ux
86,usability study,201,ux
87,human interface guideline,200,ux
88,workflow,199,ux
90,dashboard,198,ux
92,wording,190,ux
93,pagination,187,ux
94,toggle,185,ux
95,user,181,ux
96,visual design,178,ux
97,wireframe,177,ux
98,signup signon,177,ux
99,time,175,ux
2,shell script,13338,unix
7,text processing,6895,unix
9,awk,6336,unix
11,sed,5846,unix
14,grep,4165,unix
16,arch linux,3724,unix
19,linux mint,3537,unix
21,rhel,3280,unix
22,systemd,3253,unix
24,find,2897,unix
27,linux kernel,2765,unix
32,partition,2222,unix
33,regular expression,2220,unix
34,process,2219,unix
36,wifi,2187,unix
38,zsh,2106,unix
41,osx,1933,unix
44,kali linux,1875,unix
51,logs,1629,unix
52,rsync,1594,unix
53,apache httpd,1591,unix
55,directory,1546,unix
56,pipe,1522,unix
58,freebsd,1483,unix
59,yum,1433,unix
68,io redirection,1266,unix
70,lvm,1252,unix
71,environment variables,1234,unix
77,ls,1165,unix
78,hard disk,1159,unix
81,solaris,1109,unix
82,grub,1109,unix
84,tmux,1093,unix
85,network interface,1041,unix
86,filenames,1040,unix
87,tar,1039,unix
90,rename,1011,unix
92,date,998,unix
94,root,993,unix
95,xfce,990,unix
96,quoting,973,unix
97,variable,969,unix
98,symlink,963,unix
99,kernel modules,946,unix
0,plugins,9853,wordpress
1,custom post types,9555,wordpress
3,plugin development,5737,wordpress
4,posts,5554,wordpress
5,wp query,5163,wordpress
7,customization,4887,wordpress
8,categories,4537,wordpress
9,theme development,4142,wordpress
10,custom taxonomy,4129,wordpress
12,custom field,3469,wordpress
14,loop,3130,wordpress
15,menus,3034,wordpress
16,permalinks,2916,wordpress
17,multisite,2869,wordpress
19,filters,2704,wordpress
20,shortcode,2496,wordpress
23,pages,2389,wordpress
24,database,2315,wordpress
27,wp admin,2051,wordpress
28,hooks,2007,wordpress
29,widgets,2006,wordpress
33,post meta,1833,wordpress
34,uploads,1827,wordpress
35,taxonomy,1811,wordpress
36,comments,1798,wordpress
37,query,1739,wordpress
41,admin,1637,wordpress
42,metabox,1589,wordpress
43,post thumbnails,1528,wordpress
46,urls,1387,wordpress
47,actions,1324,wordpress
48,terms,1318,wordpress
49,advanced custom fields,1306,wordpress
50,user roles,1247,wordpress
51,tags,1242,wordpress
54,query posts,1180,wordpress
55,child theme,1147,wordpress
56,page template,1131,wordpress
57,wpdb,1091,wordpress
58,rewrite rules,1081,wordpress
61,rest api,1024,wordpress
63,media,985,wordpress
64,wp enqueue script,960,wordpress
65,archives,949,wordpress
66,attachments,943,wordpress
67,block editor,916,wordpress
68,meta query,906,wordpress
69,theme customizer,878,wordpress
70,media library,872,wordpress
73,user registration,849,wordpress
74,author,828,wordpress
76,user meta,804,wordpress
78,get posts,760,wordpress
79,sidebar,749,wordpress
80,gallery,745,wordpress
82,array,695,wordpress
83,tinymce,693,wordpress
84,api,678,wordpress
86,order,673,wordpress
87,slug,669,wordpress
89,excerpt,621,wordpress
91,admin menu,606,wordpress
92,migration,587,wordpress
93,headers,569,wordpress
96,front end,539,wordpress
97,homepage,538,wordpress
99,translation,529,wordpress
0,cc.complexity theory,2717,cstheory
1,ds.algorithms,1664,cstheory
4,graph algorithms,896,cstheory
5,co.combinatorics,598,cstheory
6,np hardness,598,cstheory
7,complexity classes,569,cstheory
8,lo.logic,478,cstheory
9,approximation algorithms,421,cstheory
10,fl.formal languages,385,cstheory
14,automata theory,353,cstheory
15,computability,348,cstheory
16,circuit complexity,334,cstheory
17,pl.programming languages,329,cstheory
18,time complexity,323,cstheory
19,ds.data structures,319,cstheory
21,type theory,296,cstheory
22,sat,275,cstheory
23,cg.comp geom,257,cstheory
24,cr.crypto security,251,cstheory
25,lower bounds,237,cstheory
26,counting complexity,226,cstheory
27,lambda calculus,223,cstheory
28,pr.probability,202,cstheory
29,turing machines,194,cstheory
31,boolean functions,188,cstheory
32,linear programming,180,cstheory
33,randomized algorithms,180,cstheory
34,big picture,178,cstheory
35,lg.learning,176,cstheory
36,reductions,169,cstheory
37,approximation hardness,167,cstheory
38,big list,164,cstheory
39,it.information theory,163,cstheory
40,randomness,148,cstheory
42,graph isomorphism,131,cstheory
43,np complete,131,cstheory
44,quantum information,117,cstheory
45,functional programming,116,cstheory
46,communication complexity,115,cstheory
47,np,111,cstheory
48,regular language,109,cstheory
49,planar graphs,108,cstheory
50,sorting,107,cstheory
51,dc.distributed comp,104,cstheory
52,coding theory,102,cstheory
53,computational geometry,101,cstheory
54,tree,100,cstheory
55,ct.category theory,98,cstheory
56,dc.parallel comp,98,cstheory
57,gt.game theory,97,cstheory
58,graph colouring,96,cstheory
59,derandomization,94,cstheory
60,algebra,93,cstheory
61,nt.number theory,93,cstheory
62,grammars,91,cstheory
63,context free,91,cstheory
64,parameterized complexity,90,cstheory
67,polynomial time,88,cstheory
68,oracles,84,cstheory
69,space bounded,82,cstheory
70,directed acyclic graph,82,cstheory
71,dependent type,81,cstheory
72,kolmogorov complexity,80,cstheory
73,type systems,79,cstheory
74,matching,77,cstheory
75,integer programming,77,cstheory
76,p vs np,77,cstheory
77,ho.history overview,75,cstheory
78,open problem,74,cstheory
81,algebraic complexity,72,cstheory
82,proofs,71,cstheory
83,arithmetic circuits,71,cstheory
84,research practice,70,cstheory
85,application of theory,69,cstheory
86,gr.group theory,69,cstheory
87,shortest path,68,cstheory
88,treewidth,67,cstheory
89,st.statistics,67,cstheory
90,semantics,65,cstheory
91,set cover,65,cstheory
94,clique,62,cstheory
95,hash function,62,cstheory
96,proof complexity,62,cstheory
97,complexity,62,cstheory
98,ai.artificial intel,61,cstheory
99,fixed parameter tractable,60,cstheory
4,object oriented,3016,softwareengineering
12,unit testing,1586,softwareengineering
13,programming practices,1487,softwareengineering
15,object oriented design,1443,softwareengineering
17,programming languages,1347,softwareengineering
18,licensing,1335,softwareengineering
19,testing,1311,softwareengineering
21,domain driven design,1235,softwareengineering
23,database design,1139,softwareengineering
27,web applications,995,softwareengineering
28,coding style,964,softwareengineering
29,version control,924,softwareengineering
30,project management,897,softwareengineering
31,open source,895,softwareengineering
32,api design,893,softwareengineering
34,data structures,830,softwareengineering
42,development process,679,softwareengineering
43,refactoring,678,softwareengineering
44,interfaces,645,softwareengineering
45,multithreading,617,softwareengineering
46,code quality,616,softwareengineering
47,tdd,610,softwareengineering
49,naming,584,softwareengineering
50,web services,584,softwareengineering
51,documentation,582,softwareengineering
53,dependency injection,567,softwareengineering
54,asp.net mvc,544,softwareengineering
55,uml,531,softwareengineering
56,language agnostic,523,softwareengineering
